turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name
34,resign,white,anudeep_nani1501,1373,dotka,1518,B20,Sicilian Defense
48,resign,white,chunkymonkey,1375,anudeep_nani1501,1385,C20,King's Pawn Game: Napoleon Attack
40,resign,black,anudeep_nani1501,1397,chunkymonkey,1363,C20,King's Pawn Game: Wayward Queen Attack
61,mate,white,chitrapram,1624,anudeep_nani1501,1402,C40,King's Pawn Game: McConnell Defense
104,mate,black,alexfernando,1328,anudeep_nani1501,1393,A00,Van't Kruijs Opening
141,resign,white,anudeep_nani1501,1385,octavia,1274,C20,King's Pawn Game: Wayward Queen Attack
40,mate,black,anudeep_nani1501,1397,borja999,1368,C20,King's Pawn Game: Wayward Queen Attack
85,resign,white,shahin1389,1628,anudeep_nani1501,1402,C23,Bishop's Opening
63,outoftime,white,kakas,1597,anudeep_nani1501,1407,C40,King's Pawn Game: McConnell Defense
57,mate,white,anudeep_nani1501,1401,dimehola,1626,B20,Sicilian Defense
57,resign,black,anudeep_nani1501,1411,csondi21,1422,B20,Sicilian Defense
47,mate,white,chessqs,1485,anudeep_nani1501,1420,C40,King's Pawn Game: McConnell Defense
38,resign,black,kana8823,1336,anudeep_nani1501,1412,B00,Nimzowitsch Defense: Kennedy Variation
41,resign,white,orderedletters,1434,anudeep_nani1501,1422,C34,King's Gambit Accepted |  King's Knight Gambit
58,mate,black,anudeep_nani1501,1422,stawr,1500,B20,Sicilian Defense
27,resign,white,aphte,1645,anudeep_nani1501,1437,C30,King's Gambit Declined: Keene's Defense #2
98,mate,black,anudeep_nani1501,1446,maxx38,1489,C20,King's Pawn Game: Wayward Queen Attack
33,resign,black,hamid1985,1246,anudeep_nani1501,1441,A00,Polish Opening
99,outoftime,white,anudeep_nani1501,1429,javad76,1467,B01,Scandinavian Defense: Mieses-Kotroc Variation
57,resign,white,anudeep_nani1501,1417,msm7,1446,C20,King's Pawn Game: Wayward Queen Attack
2,resign,black,anudeep_nani1501,1430,tjchess,1366,C00,French Defense #2
159,draw,draw,anudeep_nani1501,1455,khvorov,1510,C20,King's Pawn Game: Wayward Queen Attack
29,mate,white,khvorov,1500,anudeep_nani1501,1465,C40,King's Pawn Game: McConnell Defense
48,mate,black,subnomial,1494,anudeep_nani1501,1447,C40,King's Pawn Game: McConnell Defense
85,mate,white,anudeep_nani1501,1433,subnomial,1558,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
53,resign,white,subnomial,1515,anudeep_nani1501,1441,C40,King's Pawn Game: McConnell Defense
64,resign,black,superbrax,1274,anudeep_nani1501,1435,C40,King's Pawn Game: McConnell Defense
165,mate,white,chessmaxster1,2104,umar527,1818,D00,Queen's Pawn Game: Mason Attack
103,resign,white,wizard_nick,1382,tumbaito,1389,C00,Rat Defense: Small Center Defense
67,outoftime,white,neoagus,1606,wizard_nick,1382,C22,Center Game: Paulsen Attack Variation
76,resign,black,wizard_nick,1382,juanml,1552,C41,Philidor Defense
115,mate,white,michaelgilbert,1412,wizard_nick,1382,C44,Scotch Gambit
110,mate,black,samehallourdi,1311,wizard_nick,1382,C42,Russian Game: Damiano Variation
68,resign,black,wizard_nick,1393,amor-fati,1415,C48,Four Knights Game: Spanish Variation |  Classical Variation
26,resign,black,kaw1889,1500,wizard_nick,1393,C24,Bishop's Opening: Berlin Defense
59,outoftime,white,semihtaskinlar,1270,wizard_nick,1408,C20,King's Pawn Game: Leonardis Variation
84,outoftime,black,georgesoros,1423,wizard_nick,1396,C30,King's Gambit Declined |  Queen's Knight Defense
44,mate,black,wizard_nick,1396,droped,1485,C40,Elephant Gambit
38,resign,white,thingummajig,1521,wizard_nick,1403,C60,Ruy Lopez: Schliemann Defense |  Jaenisch Gambit Accepted
75,draw,draw,wizard_nick,1401,offele,1477,C10,French Defense: Rubinstein Variation
40,resign,black,smail94,943,seanngo53,1013,C10,French Defense: Classical Variation |  Svenonius Variation
55,resign,black,seanngo53,1062,smail94,923,D00,Queen's Pawn Game #2
33,mate,white,truenorthstrong,1369,seanngo53,1074,B00,Owen Defense
68,mate,black,froztty,1486,seanngo53,994,A40,English Defense #2
67,mate,white,kermitnirmit,1698,seanngo53,994,D00,Queen's Pawn Game: Chigorin Variation
60,resign,white,jeepatlas,971,seanngo53,1046,C20,King's Pawn Game: Wayward Queen Attack
54,resign,black,holish,1159,seanngo53,911,D00,Queen's Pawn Game: Chigorin Variation
86,draw,draw,sandrusa123,1710,turkishcuirassier,1741,B40,Sicilian Defense: Marshall Counterattack
57,resign,black,michaelfield,1648,turkishcuirassier,1707,C02,French Defense: Advance Variation #2
82,resign,black,turkishcuirassier,1769,heset1965,1639,D31,Semi-Slav Defense: Accelerated Move Order
46,resign,black,dino16,1619,jmc56es,1483,D00,Queen's Pawn Game: Mason Attack
30,mate,black,kosmopolit,1147,micahkohn,1087,C20,Portuguese Opening
43,resign,white,micahkohn,991,drabdo10,1084,C47,Four Knights Game: Scotch Variation
68,mate,black,forevervision,1257,micahkohn,991,D00,Queen's Pawn Game #2
17,outoftime,white,micahkohn,991,forevervision,1257,C40,Elephant Gambit
115,draw,draw,forevervision,1257,micahkohn,991,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation |  Vehre Variation
63,mate,white,micahkohn,991,forevervision,1257,A00,Polish Opening
78,mate,black,forevervision,1257,micahkohn,991,D01,Richter-Veresov Attack
25,resign,white,traced,2347,ivantri,1906,B24,Sicilian Defense: Closed #2
51,resign,white,traced,2344,ahmetrasay,1898,A40,Englund Gambit Complex: Soller Gambit
45,resign,white,traced,2333,panmas,2134,B29,Sicilian Defense: Nimzowitsch Variation |  Main Line
22,resign,black,canadiancenter,2010,traced,2327,B35,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation
42,resign,white,traced,2320,canadiancenter,2013,B58,Sicilian Defense: Classical Variation
39,resign,black,whitnot,1912,traced,2316,A01,Nimzo-Larsen Attack: Classical Variation
57,resign,white,traced,2311,whitnot,1917,E91,King's Indian Defense: Orthodox Variation
59,resign,white,traced,2298,brnensky,2146,B18,Caro-Kann Defense: Classical Variation
72,resign,black,plomba,2052,traced,2287,A59,Benko Gambit Accepted |  Yugoslav |  without 7...Bxf1
54,resign,white,traced,2276,plomba,2057,D47,Semi-Slav Defense: Meran Variation |  Wade Variation
45,resign,white,traced,2270,ivantri,1908,B42,Sicilian Defense: Kan Variation |  Modern Variation
43,outoftime,white,traced,2260,pedro_paris,2005,A09,Reti Opening: Reti Accepted
87,resign,white,traced,2248,levenfisch,2015,A40,Modern Defense: Beefeater Variation
63,outoftime,white,traced,2235,pedro_paris,2010,D07,Queen's Gambit Refused: Chigorin Defense |  Main Line
128,resign,white,traced,2214,aliki,2112,A08,King's Indian Attack
41,resign,white,traced,2191,itsmagic,2077,A54,Old Indian Defense: Two Knights Variation
110,resign,black,traced,2191,gbozzini,2277,C42,Russian Game: Cozio (Lasker) Attack
29,resign,white,husref,2067,traced,2243,A00,Polish Opening: Queen's Indian Variation
107,draw,draw,traced,2243,morbit,2186,C42,Russian Game: Classical Attack |  Mason Variation
30,resign,black,morbit,2186,traced,2243,B33,Sicilian Defense: Lasker-Pelikan Variation
29,resign,white,traced,2223,sgtbatista,2032,E40,Nimzo-Indian Defense: Normal Line
51,outoftime,white,traced,2208,blablub,1944,B19,Caro-Kann Defense: Classical |  Spassky Variation
50,resign,black,siciliantm,2055,traced,2179,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack
119,draw,draw,dofranck,2052,traced,2162,C25,Vienna Game: Anderssen Defense
26,resign,black,traced,2270,fisheraitak,1974,E20,Nimzo-Indian Defense: Ragozin Variation
84,resign,black,fisheraitak,1978,traced,2245,B33,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation
77,resign,white,traced,2210,fisheraitak,1982,A22,English Opening: Carls-Bremen System
57,resign,white,traced,2210,maxwell_can,1943,A35,English Opening: Symmetrical Variation |  Four Knights Variation
60,resign,white,traced,2185,euggeo,1851,D02,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav
23,resign,white,traced,2094,dofranck,2041,D24,Queen's Gambit Accepted: Showalter Variation
59,mate,white,traced,1874,itsmagic,2049,A43,Benoni Defense: Benoni-Indian Defense
51,resign,white,traced,1500,jparra,1793,B23,Sicilian Defense: Closed
75,resign,white,freeed0m_j,1608,dkazankov,1794,B32,Sicilian Defense: Franco-Sicilian Variation
103,mate,white,freeed0m_j,1608,knightbot,1500,C40,King's Knight Opening
14,mate,black,knightbot,1500,freeed0m_j,1608,A00,Crab Opening
23,mate,white,freeed0m_j,1608,knightbot,1500,B00,Goldsmith Defense
12,mate,black,knightbot,1500,freeed0m_j,1608,A00,Ware Opening
117,mate,white,baranornarli,1795,naumi,1811,D30,Queen's Gambit Declined: Capablanca
66,resign,white,talip1,1832,baranornarli,1805,B44,Sicilian Defense: Paulsen Variation |  Szen Variation
35,resign,white,baranornarli,1794,sefrmarzy65,1784,D06,Queen's Gambit Refused: Marshall Defense
82,mate,black,baranornarli,1803,mra_py,1859,D30,Queen's Gambit Declined
38,resign,white,baranornarli,1794,diegocal91,1750,E12,Queen's Indian Defense: Kasparov Variation
70,resign,black,felipebartolome,1784,baranornarli,1784,A45,Indian Game
61,mate,white,baranornarli,1773,aleks120560,1785,D20,Queen's Gambit Accepted: Old Variation
55,resign,white,cadelino,1877,baranornarli,1781,D32,Tarrasch Defense: Symmetrical Variation
122,mate,black,ressora,1807,baranornarli,1769,B20,Sicilian Defense
94,resign,black,baranornarli,1777,fluxion,1853,A40,Horwitz Defense
123,mate,white,baranornarli,1765,warriorwarrior,1841,D20,Queen's Gambit Accepted: Old Variation
125,outoftime,white,warriorwarrior,1832,baranornarli,1773,B20,Sicilian Defense: Staunton-Cochrane Variation
65,mate,white,baranornarli,1762,benjapercu,1789,E61,King's Indian Defense: Smyslov Variation
85,outoftime,white,benjapercu,1778,baranornarli,1773,B44,Sicilian Defense: Paulsen Variation
64,mate,black,baranornarli,1783,clumper,1779,E60,King's Indian Defense: Normal Variation |  King's Knight Variation
115,mate,white,baranornarli,1773,porfis,1751,C00,French Defense: Normal Variation
109,mate,white,baranornarli,1761,dth117,1808,E30,Nimzo-Indian Defense: Leningrad Variation
20,mate,black,coway,1801,baranornarli,1749,B44,Sicilian Defense: Paulsen Variation
50,outoftime,black,lucianolop,1746,baranornarli,1739,B07,Pirc Defense #2
69,mate,white,baranornarli,1729,concentrado,1706,D20,Queen's Gambit Accepted: Old Variation
95,outoftime,white,kyriakos1301,1742,baranornarli,1739,B40,Sicilian Defense: Delayed Alapin Variation
77,mate,white,baranornarli,1713,logunov,1809,B08,Pirc Defense: Classical Variation
49,mate,white,baranornarli,1699,capablanca93,1803,D06,Queen's Gambit Refused: Marshall Defense
51,mate,white,capablanca93,1795,baranornarli,1707,B22,Sicilian Defense: Alapin Variation
56,resign,black,baranornarli,1716,ugopompeo,1768,A43,Old Benoni Defense #2
91,outoftime,white,oracleman,1734,baranornarli,1727,B82,Sicilian Defense: Scheveningen Variation |  Matanovic Attack
56,mate,black,baranornarli,1735,isachess,1794,A56,Benoni Defense: Czech Benoni Defense
80,mate,black,baranornarli,1746,pauliskov,1729,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch
79,resign,black,baranornarli,1758,chessman2017gpj,1718,A40,Horwitz Defense
83,outoftime,white,chessman2017gpj,1704,baranornarli,1770,A15,English Opening: Anglo-Indian Defense
45,resign,white,citricacid13,1798,baranornarli,1780,A15,English Opening: Anglo-Indian Defense
95,outoftime,white,xerxes123,1755,baranornarli,1792,E32,Nimzo-Indian Defense: Classical Variation
152,mate,black,baranornarli,1804,soulaimane,1752,D08,Queen's Gambit Refused: Albin Countergambit
71,mate,white,baranornarli,1795,egyptian-fighter,1712,A60,Benoni Defense: Modern Variation |  Snake Variation
81,mate,white,jusrule,1279,chessknight797,1693,D81,Gruenfeld Defense: Russian Variation |  Accelerated Variation
64,mate,black,chessknight797,1693,jusrule,1279,A08,King's Indian Attack
94,outoftime,black,constantaa,1486,chessknight797,1688,B40,Sicilian Defense: French Variation
83,resign,white,chessknight797,1676,belo123,1669,A07,King's Indian Attack
23,mate,white,smauglys,2199,chessknight797,1677,D85,Gruenfeld Defense: Exchange Variation
82,mate,black,chessknight797,1694,psg22k,1520,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan
67,resign,white,chessknight797,1678,pathei,1839,A05,King's Indian Attack: Symmetrical Defense
107,mate,white,srap,1791,cerseisminge,1380,D10,Slav Defense #3
30,resign,white,lunaticpawn,1874,cerseisminge,1381,A08,King's Indian Attack
96,mate,black,cerseisminge,1411,crimson-scythe,1177,C50,Italian Game: Giuoco Pianissimo |  Normal
69,mate,white,popo4ka_po,1295,cerseisminge,1427,B20,Sicilian Defense: Staunton-Cochrane Variation
12,resign,white,cerseisminge,1418,popo4ka_po,1302,C46,Three Knights Opening
95,outoftime,white,cerseisminge,1397,pamelo,1643,B30,Sicilian Defense: Old Sicilian
41,mate,white,cerseisminge,1374,izoit,1687,C40,Elephant Gambit
33,mate,white,milchvo,1685,cerseisminge,1387,B40,Sicilian Defense: French Variation
43,resign,black,cerseisminge,1388,sorenagrand,2012,C42,Russian Game: French Attack
31,resign,white,alexeyshimanbezprogi,2029,cerseisminge,1389,B30,Sicilian Defense: Old Sicilian
37,resign,black,cerseisminge,1389,votseff,2297,A35,English Opening: Symmetrical Variation |  Two Knights Variation
35,mate,white,cerseisminge,1375,santarsiero,1408,A16,English Opening: Anglo-Gruenfeld Defense
101,resign,white,blade57,1399,cerseisminge,1386,C41,Philidor Defense #2
70,resign,black,chessnbreasts,1766,cerseisminge,1386,A40,Modern Defense
71,outoftime,white,cerseisminge,1375,blackforce,1333,A10,English Opening: Anglo-Scandinavian Defense
54,mate,black,blackforce,1345,cerseisminge,1363,D00,Queen's Pawn Game
64,mate,black,alexnanna,1239,cerseisminge,1372,B50,Sicilian Defense
78,mate,black,cerseisminge,1387,stas777333,1296,B27,Sicilian Defense: Katalimov Variation
51,mate,white,mikull,1471,cerseisminge,1397,A00,Grob Opening: Spike |  Hurst Attack
64,mate,black,cerseisminge,1397,chessnbreasts,1766,C20,King's Pawn Game: Leonardis Variation
31,mate,white,chessnbreasts,1766,cerseisminge,1397,A45,Indian Game
49,resign,white,cerseisminge,1397,chessnbreasts,1766,C20,King's Pawn Game: Leonardis Variation
39,mate,white,cerseisminge,1382,onetreehill,1406,A20,English Opening: King's English Variation
114,mate,black,cerseisminge,1386,ruysicilianlopez,1683,C68,Ruy Lopez: Exchange Variation |  King's Bishop Variation
15,mate,white,ruysicilianlopez,1663,cerseisminge,1391,B50,Sicilian Defense
92,resign,black,cerseisminge,1396,ruysicilianlopez,1638,A21,English Opening: King's English Variation |  Reversed Sicilian
83,resign,white,chessnbreasts,1720,cerseisminge,1406,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation
61,mate,white,arisilan,1612,madd_hatter,1506,A49,East Indian Defense
70,resign,black,madd_hatter,1506,future-hero,2221,A00,Van Geet Opening
57,resign,white,techhelpstew,1948,madd_hatter,1508,B07,Rat Defense: Harmonist
83,mate,white,madd_hatter,1493,alemali,1585,A04,Zukertort Opening: Queen's Gambit Invitation
59,outoftime,white,madd_hatter,1480,radouane,1508,A40,Horwitz Defense
76,resign,black,madd_hatter,1489,gitong,1580,B00,Owen Defense
119,resign,white,cian1709,1527,madd_hatter,1501,B20,Sicilian Defense: Bowdler Attack
71,resign,white,hadecaro,1459,madd_hatter,1515,A43,Franco-Benoni Defense
42,resign,white,ivicat74,1514,madd_hatter,1528,C02,French Defense: Advance Variation
43,resign,white,madd_hatter,1516,traxoker,1500,D05,Colle System #2
50,mate,black,madd_hatter,1517,jenny_1998,2061,B90,Sicilian Defense: Najdorf Variation
42,resign,white,ifalioncouldtalk,1832,madd_hatter,1520,B50,Sicilian Defense
43,mate,white,montillo,1846,madd_hatter,1524,D30,Queen's Gambit Declined
44,resign,black,madd_hatter,1530,southpaww,1484,A00,Hungarian Opening: Slav Formation
60,mate,black,inanimatecarbonrod,1176,madd_hatter,1526,B00,Nimzowitsch Defense: French Connection
26,resign,black,madd_hatter,1530,yashin78,1843,D30,Queen's Gambit Declined
46,resign,black,madd_hatter,1538,clevernoob,1662,B12,Caro-Kann Defense: Advance Variation
86,draw,draw,tegarindra,2018,madd_hatter,1527,C10,French Defense: Paulsen Variation
99,mate,white,madd_hatter,1517,zeraki,1567,C46,Four Knights Game
65,resign,white,madd_hatter,1502,askaryy,1590,C02,French Defense: Advance Variation |  Main Line
64,resign,black,madd_hatter,1511,santimp,1599,A00,Van't Kruijs Opening
49,resign,white,ruskiq85,1808,madd_hatter,1515,B54,Sicilian Defense #2
36,resign,white,nemi007,1772,madd_hatter,1520,B20,Sicilian Defense: Bowdler Attack
45,resign,white,harrypotter2004,1520,ttqqtt,1545,D80,Gruenfeld Defense
36,resign,white,pavelsps,2007,incantacapre2,1865,E71,King's Indian Defense: Makogonov Variation
51,resign,white,nicodeme,1919,pavelsps,2021,D25,Queen's Gambit Accepted: Normal Variation
40,mate,black,pavelsps,2036,saggy007,1882,A25,English Opening: King's English Variation |  Reversed Closed Sicilian
62,mate,black,kgbird,2045,pavelsps,2024,A45,Trompowsky Attack: Classical Defense |  Big Center Variation
133,resign,white,siinaa,1816,pavelsps,2041,B01,Scandinavian Defense: Icelandic-Palme Gambit
96,resign,black,pavelsps,2058,siinaa,1798,A28,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3
46,resign,black,siinaa,1802,pavelsps,2054,B01,Scandinavian Defense: Icelandic-Palme Gambit
35,resign,white,pavelsps,2050,siinaa,1807,A21,English Opening: King's English Variation |  Reversed Sicilian
82,resign,black,nomad27,2025,pavelsps,2040,B01,Scandinavian Defense: Portuguese Variation
140,resign,white,pavelsps,2032,gorizav,1961,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation
40,resign,black,pikutrex,1838,pavelsps,2026,A00,Polish Opening
39,resign,white,pavelsps,2021,pikutrex,1844,A22,English Opening: Carls-Bremen System
45,resign,white,topotauro,2116,pavelsps,2029,A45,Trompowsky Attack: Classical Defense |  Big Center Variation
148,mate,black,pavelsps,2044,katastrov82,1867,A34,English Opening: Symmetrical Variation |  Fianchetto Variation
30,resign,black,hoom,1919,pavelsps,2037,B01,Scandinavian Defense: Icelandic-Palme Gambit
73,resign,white,pavelsps,2028,jlc22,1981,A30,English Opening: Symmetrical Variation
28,resign,white,pavelsps,2018,get_brecht,1988,A23,English Opening: King's English Variation |  Two Knights Variation |  Keres Variation
43,resign,white,pavelsps,2013,magnusian64,1823,A84,Dutch Defense: Rubinstein Variation
20,resign,black,magnusian64,1829,pavelsps,2008,B01,Scandinavian Defense: Portuguese Variation
31,resign,black,valaga,2039,pavelsps,1996,B01,Scandinavian Defense: Icelandic-Palme Gambit
106,resign,white,pavelsps,1984,valaga,2052,A36,English Opening: Symmetrical Variation |  Botvinnik System Reversed
